External_ID,contents
rec_29_audio_34,"সবমিলয়া ফারিয়ে হোরা চেষ্টা হোরি, যে এস্টেইলেও নাইফটাইনজোর হরাদোর হার শিয়ারা হরাদোর হার সম্কৃষু ওটাই।"
rec_29_audio_28,"স্কুলো তাকে, তেমন,মানে, স্কুল তরমরা হিতাকে, মন্ধুই তাক্ত, সারা দিন, সারা সম্মোয় মন্ধুতাক্ত, আর দশত্বা, থেকে সাইটটা হোজনা ক্লাস লত, যোষভার কোলা তাক্ত, আর ক্যরণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ করণ কর"
rec_29_audio_27,"পুটিং বাদানে শিক্সে আমি, আমি নিজে খরচি না, হয়তো ফার্ম, কোনস্ব- এ আমার তেমন ভাল লাগে, না দেখে, বালা লাগে, কিন্তু আমানে খরলমত ইচ্ছাটা হোরসিলাম না, ওটার হারণে, আরও খরদা পারিনা, আর স্কুল লাইব বাদায্যবান্য।"
rec_29_audio_36,"যা-ইও,কলের সীমা ইটা-ইটা কার্ডে খারা ফেলে,ডিব্রেশন্ন গেলে, বাসাদ গেলে, আমার মন্তর্প লাওয়া হয়ে হতে গিলেন, যে-কৃষ� হিজায়, আবার একাকাযে বুজ দেয়ই যেয়ে এইতা জীবনে ছলবই।"
rec_29_audio_32,"করে, যেসময় আমি এবার ইন্টারিয়া কলেজে করতে এই লাম, আমটের সিলেট কলেজে করতে এসে ইনোসা ইসলাম, ইনোয়াম অনেক ক্যাকৃচ্য কর্ম, যে যে তার ক্ষ্মণ হোরসিনাইনে কলেজা এয়াশক ক্যাক্ষক ক্ষর্ম, আদা, আদা, তার অনোহম অনেক ক্ষ্যবকেক্য।"
rec_30_audio_11,"আফনা আফনা রিলেশনে রুইসে, আমার আত্মান, এখনো আসলে তুমি হিদ্বিয়া মাত হয়েছে আফনা আফনা করে ডাকি, টিটা অফতা বালা উপার্ট, আর পড়াশোনার দিক দিয়েও যে কইলাম আগেল যে কোনধারণে সাপ্পোর্ট আসলে।"
rec_30_audio_3,"যে কুতোজাগে যাওয়ারটা এখটো ইজি আমার হসে লাগে, খরচ সুতুলো নামূলক কম, দুই জনে খুব ইঞ্জয় হরি বাইকীয়তা, টুর্টা, আর আমারেন্দেত্ব ফ্রেঞ্চার কেল বেশ আছা ইউন্ডাভেন্সিটি, তমল এপটা পটা কোচকর্মী করকরেম করকরেম করকরেম করকরকরকরকরকম করককরকক�"
rec_30_small_audio_0,"ইলা আসলে আমরার মধ্যে কোনতা নেই, যে টাল লাগে আমে আসলে এই খুব দিজের লাখি ফিল পরিয়ে, তার মূলাখা নৌধুন হাজবেন্ড আসলে পাইসি।"
rec_30_audio_1,বিয়াতা মোটামুটি যেহেতু কভিড টাইমও এসে এলাহ সুলে কোন প্রোগ্রাম করতে পারছে না খুব ছিট হয়তো হরিয়া প্রগ্রামহের সে এবা দেশতে অনেক দিনা শহেলে মোটামুটি গোলবন দিস্লাম লগ্ডাউনো অন্য অস্লাম খোপ বালাচতা সময়গেছেস এই জম্যবাপ।্বববী।�
rec_30_audio_5,প্রেনসার কোললাগে হিলাহ।দেে হাজে আমি মোট আমটি সপ্তাম্যানেজ হরি আমি আমি আমি প্রেন্টলগে পেন্টার লগে যে সময়ে উফারী মোট আমি আমি আন্টাটান্ডান দিয়েই সময়ে দিয়ে আমিনিতেতো আমার যোদি ক্লাচ ক্যাদ দাইইন বাশাদ হ্যবায্যবাযেযেযেওপে�
rec_30_audio_8,"এমনীতে, অমরা টিপিকাল যে কাপলা হলে খুব বেশি ও এলা আসল অমরা নায়, অমরা সারাধীন ও কয়থে গুটা-খুটি, যোগড়া-যোটি, মারা-মারি, এটার মধ্যে থাকে, তবে এস্তা করার করার করার করার করার করার করার করার করার করার করার করার করার করার করারকারকলাকলাকলাকলাকলাক"
rec_30_audio_9,"ভালোলাগ্য পার্ট্রিলো আসনানেজে যগ্রজাটি খরিয়া বা তরকাতর্গে হয়িয়ে আমরা মাদ বন্ধ খরিত, এটি আসলো হয়না, দেখাজক ওমাত্রমে রেখ্ঠ কোনো বিষয়ে আমরার অরকুবেন্স উইসে, আমেহ হয়ত হরিয়া, গেছিগি হরিয়া, গিহে বাঠটি করিকরি।"
rec_30_audio_0,"আছে, আমি লামিসা, আমার বাশালীলো বার সিটি গেইট, আমিতু বার সিটি পরি, বিএস এস ডিপার্টমেন্ট্র, থ্যি-টুথ, তো আমার আসুলে কভিডোর, সময়ঃ জবাজার বিশিলা বিএইচসে, আমার হাসবেন একা অনবারসিটি বর্তপানে ইকোনম এস্ডিপার্টমেন্ট আমি জভা জবাবাবয়বা।ববাবযব"
rec_30_audio_4,"গণিয়া-গদিয়া মাধেশের লোগে মি-শি ইলানায়, তবে স্পেসিভিক স্ট্রুফ্রেন্ডের লোগে তো একটা ক্লোজনেস্টা-আলাদা থাকে।এই বিজ্ঞান্স হাসবেন্ডোয়া সেলে খুব সাপর্টিভ তাইন আশিদা দিজাবি, আউইগিসা মড়িয়াত্ব বারোহীতে পার্যাত্বযেত্ববেত্�"
rec_31_audio_2,"জ্ঞোলাল আগোবাহিটি নিলেখ, আজি! মারালিক উচর্টে না হাইয়ের জ্যেন্সৃতা যেকে।"
rec_31_audio_12,"বাকারকিতা শিবগন্ধের বাই, পয়েন্টের আগ লাগার দোষ্টে কাছেন নানি। শিবগন পয়েন্টের আগ লাগার দোষ্টে কাছেন নানি। শিবগন পয়েন্টের রাজনা দোষ্ট্বে, কমহালি দিয়া, কমহালি দুটি দুটডেডে দোষ্ট্য তঃন্য।"
rec_31_audio_11,এটা কল্যায় কল্যায় কল্যায় কল্যায় কল্যা কলেখা করা হোন করা কলেখা।
rec_31_audio_1,যার জোলগ্যালুর ম্যালোর্ড নেই ক্ষেণুর্থ ক্ষেণুর্থ ক্ষেণুর্থ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষোধ ক্ষ্ধ ক্�
rec_31_audio_6,যার তিনি বাইয়ের বিজ্ঞান করে পেন সুয়ে আপসুতে তিনি তারিকে জায়াত বিল্লাগে মারি বাফির করা মেট ও উমানের বেজন মাল জায়য়ে মাল জায়য়ে মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল মাল ম
rec_31_audio_10,"আবেদার চাচ্তনা, আবু জোনাল ওঁকেয়াজ।"
rec_31_audio_3,মুদির সুময় আঁকারী কিছুটি কিছুটি আঁকারী কিছুটি করা জমিলনের সুময়কে সুময়করা জলগে উপর হনি।স্ববখালীয় আঁকারে কিছুটে কিছুটে জলগে ইজ্ঞপায় বাহায় আইটস্বখালীয়।
rec_31_audio_8,"প্রতিব দেখ বায়ের শুরুণ পুরে ধুন জেল ভায়ে দেলেন, বারি হাবে, কোলাইল না দ্বীপ, কোলা বিওয়াড়ী, দাইবারও ইফিটি দাইটি দাইটি তাবে, যখাই লাখারের দাইটি পদ্যের পদ্যে তথ্য তম্য তম্য ক্রকার কর্তম কর্তম কর্তম কর্তম কর্তম কর্যকর্যকর্ককর্কক�"
rec_31_audio_5,"তার বিপর্যাল কামের যা রোগটি লিয়া লোট।ার বলি মাঝি মাঝি মুমুখে আফায় দেন, যেটি বাংলাদের আস বাজ বাজ আনি, একিজ্ঞের মাবলাদ্য অলাগে আকা হিছেন এ তার ফকে বট্ট কামে।"
rec_31_audio_9,"এটি ভারো লাইছেন্ড কে আছে তার মানুকর রানী অফে খাগোঁ তু হল্টে ও তাঁকে গিলাভাব লাই কে, তামফর টাকায়াস্তর দিলাম।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।"
rec_31_audio_7,"তার দাবান্তী বকরে তারিত, তার দিকে বাঁকায় আইসেকে পাইয়েকটি কালী পুবাদ করা কালোরা, করা, কবাদ করা, করা করা জিয়ায়।তাবাল এই কারা করা করা, পেঁকারে উপা, করা, করা, করা, জাকর, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা, করা"
rec_31_audio_13,যে এটি কমলায় কেটার সবপীয় দশ।টাই আইট সময়কণ্ডটি খাতো হবলাক এবং নিরোবাজার লাভ মা আসে।
rec_32_audio_3,যা ওয়ার ডেটা হোন শেয়র ইছেন ডেটা শেয়র এলেছে তোমার জানায় হোদিলো খোঁজ আইত্যায় তোওয়া খুব সুন ধরা যা তোনি গেলে তেমীগুলি আশীন্ত হরা করা মাজ।ততোও বাড়ি কারণ ইনেডার বাড়ি লোকালু বজিড়ামা কেটা বাড়ি।
rec_32_audio_0,"বন্ধু কে দেখাও বল, বালাশস নিরে।"
rec_32_audio_5,"না এমনে কলকাতা সাফটু করে, কিন্তু গতাধীনে ম্যাচলে গে, ইয়র্দ আসলান সিএসকে আসলাম।-আর ফুটবল বিশ্বকাপ জেখলেও।-না হয়বায়েও না আমরা তাপা বাপারদীল।-না দিত্বাপা আমামে নেয়ের ফল ফল বিনিকাপ পণিভ্য দিস্তিনা কোন্ড্বিন্ড দিত্বহান আমামমেন হয�"
rec_32_audio_4,খেলার ডেহল হোলো।
rec_32_big_audio_1,আমের খালতানীতা একদি পূর্ণ পরকালী চলো করা মিল্লাহ কোন্তু মন্ত্রে লাজ্জায় একটি চলো আমের তৈরি গুলার গেলে আম্রার কাশ্টে উপলো খেলো একগ্যালো আমের ওদের স্পোর্টস একদিন।কাশে একদি প্রমের আম্বার ছলায় আমের খালাযেয় আমের আমের আমের আ
rec_32_big_audio_4,"আর যে আচারতা, সিম্জিদারিটার খুব আলো, আমারা সাট্রা ট্রাহীরা দেখলায়, রসুলেন্ড রাচার এক ট্রাস ও বইট রাহীর হিতে দেখা যায়। রসুলো আচার হিবে যেমনে শ্রীলেঙ্কল একমাট্ট্র ও দিয়ায়ই হলে। রসুল্ডের বেশনাম্যত্র আচচার শ্রাচা কাঁঁ দিয়া দিয়"
rec_32_audio_7,"ফজানি যুগিত্রকান রাজেজে রেখনত্ব ফজানিতে পারমু। এখানাম্যে সুযোধি আরওলা গাড়া খাইতে, আরতম মোজা যেকিতা এর বাধিকিতা বলবা করা নিজেম মেসি সেরা।না ম্যাসিসেরা হলো সেরা, এখানত্বের মিক্তিটি উল্লকে তাতলামি মাতা পারতায় না।"
rec_32_audio_2,"যেলাকিতা মনোকলোজ, যেগ্যান্ট কোরিয়াত্রৈকৃতা করতে পারে না পার্ধের কাজধর ইজাবটেন্ট থাকায়।"
rec_32_audio_6,"এয়ার পিনে গয়ে নেওয়া ওয়ে কে। তুমীটা অবঞ্কান সীন্তবাড়তী আর্সনী, যারা আর্জেন্টির সাবুটরা ছিলে রা কেমল লাকেছে? নে, এরাত আড়ে রাখ প্রস্তুত্বে তিনবার।পরিয়ার জানপীডিয়া বাইচে।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�"
rec_32_audio_25,দুই-তিনটা ফটোগ্রাইট ও ইভেন্ট করুণ পরিয়েতা যেন কে আত্রুড় যে যত বোর্ড বিহার অনুষ্ঠাত্রকানে তান দুই-তিনটা পরিয়েতান টাকাপা লিসভেন করেন লাগেল। হারও যেয়ে মনোভ্র ভিহায় নিয়ার জাত্রাটে ইন্যাট করেন পরিয়া ইন্ডিয়া লাগেল ইন্ডিয়া 
rec_32_audio_23,"পাত্তরক আরও হয়ে গুময়ী তাপর রেশটির মৃদ্ধে দিকে বেষ্টি পারের দিকে ঠান্ডাপা নিয়ে গুমের দেখলায় এটা যে আরা কীতা হয়ে তামনে দায়িক, একভাবেনের পাশায় প্রকাশ করামে করাম করাম করাম করাম করাম করাম করাম করাম করাম করাম করাম করাম করাম করাম ক�"
rec_32_small_audio_1,"তিমিলন্দের জেরা আমরা বাক্যাগারা জেরা আছেন, তারা জগন এজে-"
rec_32_audio_8,"তুটুটোটো আর্জেন্টির রানি, কিলাল লাগ, পাইনারমেরা, আডোটা পাপাকা করসো দ্বিতিন পার করস্ত করস্ত করস্ত করস্ত করস্ত করস্ত মারস মানুষ্ট্রে। কারম্যামাত লকে জালিত্যের অবস্থা কথা করস্ত করস্ত পাপাপাপাপকা করস্ত করস্ত করস্ত পাপাপাপাপাপাপা�"
rec_32_audio_29,"অনেকো মনোফলীতে তাকিলেন জানসাকা বায়সাকার করতে হয়েই তোমরাসা উচাহরও এসাম্রহত ভাষা সাম্রহাপ নখন উচাহর হত্রাম, এপরে ভাষা করতো জানসামের হতো উচাহর হত্রসামে হতে আনে নিজেভাষাহতে হতে আমরা জারা নিজ হত্রহীমত তাকি, এযেয়েয়েযেযেযেযেযে"
rec_32_audio_21,"তাঁকড়া অর্গে, আশের অস্য হয়তে, নিরোধে।াওয়া, য়ে, আশের অস্য, আর একানে কেতে বিন্ডে সন্ন ক্ষেতা, সাওয়্যার ক্ষাইলটা, পাওয়াত, সাকর্গে ক্ষেতা, কেতে কেতে লালুই থাকাকেতা, হযেকাজিকাটি, এটা অস্য রহস্য হযেয়ে।"
rec_32_audio_14,"এগ্যতত মানে আস্ত্রাসের মন্ত্রে হালকানা হলে তৈর্লন, রাত্মত্যত্তা সলোহিস্যের না তো, আরাত্মত্য বোধ রাস্ততা আছে, ধর্মক্ষণম করো, হিতেমে আরও আত্মত্যতত্বার পদেখত্ব ক্ষ্মণ দেখার ত্তার স্থাস নিজেরে।"
rec_32_audio_27,"এবং তৈর্কুণ্টা বাল্লাকে, বৃষ্টি সময়টা বাল্লাকে, না হ্রদের সময়ে বাল্লাকে, না শিকান্তসভা।এগুলোলকে তাদের কোনও অর্থিরিক্ত ব্যৃষ্টিক জমান বালানা আওয়ারতা হ্রহৃত বাল্লাযে।াজকেজা রোডেটা দিস্তাদ্বাল সৈমান্য কেন করেকরেকরেকরে"
rec_32_audio_28,"হালকা, আঁকাশ, ম্যাকলাউনা, পরিষ্কারা হাঁচ আছে, ফানির্মোদের যাতাজে ডুবজাম আর্সিল্লাম দায়, এটালে আবা বৃষ্টিতমতে তোমিযোদ্যের তোঁট, আঙ্কোনীয়িদের জাতা প্রতিনির্মিদুজায়, লাভ আছে, মারতা তাদাদা একমা বস্তঙ্গাঁও আওয়া, আঁস্তাদা বস্তাদ"
rec_32_audio_26,"ইন্ডার যেতে এই তাকা তমি ইন্ডার যাওয়া না খানে, ইন্ডারিকে দেহ পটারে তোনি করতে পারেওয়া। মেগালবে-মেরি হালাকা হালাগে খানে নিত্যেও ইন্ডিয়াতো তাকা লাগে না খানে, তারা কম দলে প্রচল পালন হালাখানি হজেও স্বাস্থ্য সন্নত হবিজ্য হালযেকে "
rec_32_audio_12,"আত্মতার একটা প্রভূমতা বাড়িগে ছিল হন তিগুঁই সেকে একটা মানের প্রত্যেক দিন খবর ও পুঁজ দেয়ে যেন আজায়, তিরীজনীমত বিদিতে যেওয়ার এত্যায়াটত্যপ হবর আছেই।টবারচিত করাবেন্ড এবং পড়াশোনা করেওয়ার ম্যান্টাল ডিস্টাপলিংলন্স আচ্চাচ্চাচ�"
rec_32_audio_16,"নারালি কিছু লাইফের পিনিক্ত হালাবো নাইফিক নাতার উপন্যের বসেন, টায়ামূলকাল উপন্যের কতা অহালায়ফের লাইফের উপন্যেক পিনিক্তাক্য, প্রত্যক্য কার্যক্য কার্যক্য লাইফের।"
rec_32_audio_24,"পিনিক, মারে বিঞ্জা করতেন।ওয়াই, লাইভ ইঞ্জায় করতেন, লাইভ ইঞ্জা খরার গ্রহণ করতে মারে, লাইভ ওতো লাখ লাখ টাখাকাঙ্ক হ্যাখামে ব্যাংকো রাখি দিলায়, তারিগ্য লাভ পিতায়ল, টাখাকাঙ্য তাখাত নিয়া ফরস করতেয়, বাবাজে গোগোগোগোগোগোগোগোগোগোগো"
rec_32_audio_18,আগে একাধার টাকায় বাশ্য টাকায় আমরা পাচজনের হিসাবে একটি গিয়ে একটি জাত্রিত করিয়ে আগে একাধার টাকায় বার্শ টাকায় কেন তাদায় কেন কেন জাত্রাত্রা কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন কেন
rec_32_audio_20,ও নানে আর কোনতা হয়েছিল না না একটা কোন� খুঁজ হয়েছিল না নিতর। এর পর্যাক্ষা কোদিলেনা গামা মুবাইলের খালেন লুগুত্ব জান্য?একতো খন঍সঙ্জী মন্ত্মার।ার মুবালা আছে গতুম আরক্ষার মোড়িল জিখাইই মবাড়িল কিত্বা অরবে যেন কেন।
rec_32_audio_11,"তুলটু বিধা যেকে গেল তাঁরও বাধ্যকে বহুদিন সৃন্তা করেন লাগিতা পরিরণা টাকাওয়ার সবচেয়ে বাড় মেটারীকার একে কেন হ্রাটোয়া কঠা, আর একটিও পরবত হিসে দেখে যেখে পরিস্থিতি নিত্বে একটিন সৃন্তা করস্থ নিচে, আম্রামেই মৈশ্বই বহ্যবারেরী কায"
rec_32_audio_17,"ক্ষোণসমূয় দেখায় জায়া আয়হনা, আরা ফলতুক পাবলিকায় এবং মাধ্য ইতালিয়া করেন পাঠদের সাহালো মায়াকায় লিম্যমু।"
rec_32_audio_19,"মুজন তিনগুণ তামবারিকে কেশত্বতায়, তন্য কোদান কোই গেয়ার লাগাই তায়নি, তদিক খেতন তার বার্সে না, যেটা কেবারসা ইন্কাপরি, ইটা খেত আর চলেন না, আগে যোগেটা কাবি তার উইটা খাত হনো বাহি।"
rec_32_audio_13,"এরা মজি এর মনেরা অসান্তী আছে যে গিন্তু তারা তেতে প্রকাশ করতে পারে, মানুষের কে মানতে পারে, যতো মান ভোতনা কেমন, স্থান্ডাই মন শানিজ শান্তি বইবু।মানুষের লাখনোগিতে একজন মন্ধুন নাইনী, জাললব্যে মানুস্তার একদিনেরলযেকে তাত্যততা যাত্বয"
rec_32_audio_9,"লেকর্ড খরল মূল সমস্যা নিত্ব? নানা, সমস্যা নেবার।া যে গোলম্বপর ছেড়ে ওয়া, বাঁটে জেগা যে বা সুযোগ হিস্লিম একটে ওটাই বলা, সে ঠান্ডা একটে জাকা মন্তে বৈচের রয়েছে।ান্ডা আতা নির্বিলীম পরিবেশা ছাছিল।"
rec_32_audio_15,কালাডাকেয়া প্রতাক্ত মার কীতা লাগে।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।
rec_32_small_audio_0,"আর কিছু মাত্র থে, আর অংক্ষিতা।"
rec_32_audio_30,"সাধারীয় থেকে পারাণিস্কাল মাশখান উপরিগেছি আমরা, সব ডলের ডুগে ছিলা কিলা, ছিলার তখন কালা কইট।টিলা, কিলা, হয়েজি হলে না, লিজা, মানসর লকে মাথমাযয়ির কিলা, পাতানক হয়েছিলিলা, কিলিজা, হযেজি হযেজি পাতানকে মানসর ব্বজাহ ব্জাহ ব্জাহ বহ্জ হয্য হয�"
rec_32_audio_31,"স্ব-অমঞ্চলে টানার আঞ্চুলিক ভাষা আছে, সিলেট খোশ সুনাগ্রজ, ফৌলিবাজার হোঁই অভিগংখ যে মেই আকালী যাওয়া হবি দিকেবাসা এর অলিলকা তারা তারা আঞ্চলিক ভাষা একটা আছে, কটা তারা মাশচির ভাষা একে।"
rec_33_audio_1,"এর কে জন্য তারকেরিয়ার সেরা ত্রিশ কুল মার্জে, পুলবায় দ্বিমারে সে আলাইন, এখ লাক্টো পেন্ডাম্দের, কোপুল হয়ে লবাম, লাইন যেওয়ান্ট করালাইন জিয়েয়ে একটিশ মেল না, ইহ্বিহ্বিয়েও, পেইইচ যুজিযেই তালাযাননিয়ালাকালীলাকালীড়ীযেভার পিয়"
rec_33_audio_0,"মৌলিবেদরে কোনো কালো ছিলিন আগ।ট্মী শক্ত আগেছিলেন, শকোন লয়েছেন, তিনি অরাঙ্গোলী বইজে শক্ত এরা অত্যাপে।টেই এছেন, এবার গোল্ডেন বুটকিতা ইয়ানোডোয়া ড্রাটিগুছিলিন, খালান্ড্রে।"
rec_33_audio_2,"এই আগে আরিকেন্দ্র ছিললে যাকে খোয়া ছিলনাত, আগে মেসিডার্থ্য সলিশবুল প্রথায় আরিকেনের ছিললে আরিকেন্দ্রনায় লীয়, ইংরেই ইলিশ হয়ে তারাত্বেও ইংরিলিশ ইয়াটিও আছে, ইংরিলিশ পড়ারা ছিলিয় ব্যয়েও ব্যবহৃপেপ্যবীপ্যবেপ্যবেপ্যববেপ�"
rec_33_audio_9,"নালা না-উইলে আরি উল্পেদা, আরবিশ্ব করান্নায় সেনিক শ্রেণুকের দ্বারা জিতি গিতেই করান্নায় হোদাও করা নালাগনি।ায় তৈরি অখরখিতা অখর জেজারা জেজারে।"
rec_33_audio_3, ইবাহিনে টিয়ার বেঁচি নো তার রিচ বেঁচি ইবাহে।
rec_33_audio_7,পালায় একধরে গরুবাণ্ডের যুদ্ধিকে। আয়োজিত। পালায় ছিতে সময়ে পালায় যে আমার গাউল-টুর পালায়। গরমরেমে দেখিয়া মিয়েজ দউরিয়া হিসে।
rec_33_audio_4,স্থানমূলকি দেব্য
rec_33_audio_8,"তরবী ছাড়ি যেকেটা? আইজারাহ আলো আনো করে যেকে করে। ফয়লাহ তৈ ইয়মার গ্রিস এর জাক, অনো এটা ক্যানাডি হতো? করাকাবী হতো।"
rec_33_audio_10,"বাংলায়শঃক, যেতু আছি হোদ বল তেশে পাঁচটিয়ার শেষ একজন গর্তীয়ারও গর্তৃটা হয়া রয়েছে, লেং গর্তৃটিছে না পাই বয়েছে।টি খলেসে এবা লি দুমায়া ফণ দিস্য।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�"
rec_33_audio_5,পশ্চলাক লেজ্ডস্টার ছাউজান্ত্র লিগেশন।লেজ্ডালাইও পশ্চলাকের মেয়ে।
rec_34_audio_8,"সুল্লাঙ্কিত এই ফন্দু টাইন মান পমনে ইছিল, সুল্লাঙ্কিত কন্টায়, সুল্লাঙ্কিত কেমনি কে পরিচালকি কেমনি চাল এই যে স্বআল সর্টায় দিকে পরিচিত।"
rec_34_audio_13,"আজকের বৌদ্ধ সূটও বৌদ্ধ সূটও তৈরির তদম্য আদামোন্ডটার শেষ্টে উদ্যেন্দের কে বালো ভেন্টা পরিচ্যাপ জীবহৃ এবিক।ার আটোয়ন্ডটাপতা আম্যো গুময়িতাম, আটোয়ন্ডটা নাগময়ন্দে নিএইচচা কেচিম।"
rec_34_audio_20,"জাঙ্গীনগ্রত দিলেন অনুস্থা জাঙ্গীনগ্রগল কৃপারশ ময়, কৃপারশ জালগে ফরিক্যালয় আলো টেহানো ষ্টুর, তারা যেমার গুর্তশ মতে আবেদন করেতে হলে মৈয়ে টেহাদে, জাঙ্গেনগ্রত যেইটালওয়ে পাশায় করই টেযালাগে।"
rec_34_audio_12,"আবাবা আটাক সময়ে হাইও আবার ঘুমাইটার কাম আদাঘুন্টা মধ্যে, ঘুমাইলিয়ায় তাবা আবার স্বয়জাতিকে উঠতাম, এটা আবার করতেন।ামা শুলবাকিক ফুলাইট্য, যদিন-শুলাইতাম আরকিক ফুলাইতাম আরকিক ফুলাইকটিক ফুলাইকটিক কম কর্ত কর্ত কর্ত।"
rec_34_audio_21,"যাঙ্গের অজীকে একটা পার্লপোর্ডসে জয় করলে, নৃত্যুয়ানে অগণ্তর্থীরা ফলার জ্যায়েই অনুশপ্ত গোলায় জীবহৃত যায়ের যাঙ্গের অধ্যু প্রশ্নবের একট্য পারিকাজ এসিয়ালাকাজ এবং পারিকাজ এশিলেখে শুদু কোচ্ছইই টারগের দিসিড়েছিড়েন যাঙ্যব"
rec_34_audio_10,"খাইজাদী আপার্চী সারণণক্ষা থেকে বার্ডা হন্ত একটা ফলা হিসেবে, ফলা দিয়ে আবার বার্ডা থেকে একটা সানভা করেছেন।"
rec_34_audio_6,"ওয়াটা, জিজ্ঞার ফেলো বিভাগে আপনায় বেস্কটিকে বাংলাদেশ আন্তর্জাতিকতা, এই বেস্কটিকের এই সময়ক্রম কোনো বই বালুগসেলা, তাই বাংলাদেশ অন্তর্জাতিক পেরেশে শেষ নিবেশিক।ততামান যুবাশ শেষ হিজসলা, বাদিয়ায় জম বেস্য কলেক কলেক।"
rec_34_audio_15,"পরিকাছাল মানুষের প্রেশাদ, মেয়াহন ঘুমাইয়ী, পাদে ঘুমেরস্য দিসেবং ঘুমেরস্য খাইয়ীয় ধর্মেন, এটা চাপ থায়,তে ঘুমেরস্ব খাইয়ী মানে ঘুমাই ছি, আবা ছোয়টা দিকে উঠটি, একটা টান ঠাকে, পাদে উঠটি আবা ফলা কলা কলা কলা কলকলকলকলকলকলকলকলকলকলকলকলকলক"
rec_34_audio_4,"বানে সেমনে ফলাভাগব, পুনবুই ফলাভাগ, ফলভাগ বাদ্যয়ে বাদ্যয়ে বাগব, সপ্তান, যা তার বাদ্যয়ে বাগবিতে অফলে টেব্যে রাখেছে, যা তার ফলাভাগববিতে টেব্বে বালার আছে, তার ম্যাপ লাগে নিয়েছে, হোটা হোটা জন্য কোম কোম কোম কোম কোম কোম কোম কোম কো"
rec_34_audio_18,"রাসিয়া,কোনো ফোন-কৃর্জ্জিনেভেক,একটি বিভাবে হবদ করে বেশি।দেহামোতে খেবি দেখতামকে যে জেগে-কীতায়কে উল্লাদেখতা,নিউজ্কুলার দেখতা,যানে সম্প্রতিকের ছাত্রে হাজেবাক্তর করেই একদুইটা আইকদ্রাযেকে অঐয়িকে অন্যারেখে করেখেপেপেপ�"
rec_34_audio_11,"যারা হাড়াড়ি ভর্তা করতে আদো দোষ মেয়ে গেছে, দোষ মেয়ে হৈরা বাদে খ্রিতা করতেই, বাকি একান থেকে আবা ফাস্টায় মন্ত একটা ফলাদে পেয়েছে, তেই ক্রসময়কটে ঘুম লাগে লিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলি"
rec_34_audio_17,এমতো শুধুভর্ষী ফলা অক্টোপন বাসধিকে আপনেতু সেপ্টেমো ফন্তো হতো ক্ষিতা গাজের জিগে যে আমাদে-শ্রীকাশ শিশুষে আপনের আগম্টে-শেসের দিকেটিতে সেপ্টেম্পন আমহাতে এফমাস ডিব্রিশন কেছেকেন।ই অক্টোপথতে ফলা শুধুপসসফভগ ফন্তপালপন পালকারক�
rec_34_audio_14,"যে মাইগ্রেন্ট পালিরে, তাকে কে পরিয়ে হয়ে কলকে পালন কে সময়ে কলেজ কলেজ কলেজ কলেজ কলেজ কলেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকেজ কলকে�"
